submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:25,,Cardinal 10 m,E,2.5,,Depth,,,,,239,3/18/2021 15:25,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:25,,Cardinal 10 m,E,5,,Depth,,,,,219,3/18/2021 15:25,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:25,,Cardinal 10 m,E,7.5,,Depth,,,,,292,3/18/2021 15:26,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:26,,Cardinal 10 m,W,2.5,,Depth,,,,,195,3/18/2021 15:26,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:26,,Cardinal 10 m,W,5,,Depth,,,,,199,3/18/2021 15:27,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 15:27,,Cardinal 10 m,W,7.5,,Depth,,,,,219,3/18/2021 15:27,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 16:21,,Cardinal 10 m,N,10,,Depth,,,,,200,3/18/2021 16:22,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 16:22,,Cardinal 10 m,E,10,,Depth,,,,,273,3/18/2021 16:22,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 16:22,,Cardinal 10 m,S,10,,Depth,,,,,323,3/18/2021 16:23,,,,,,,,,,,,,,,,
55788368,2021-03-18 16:24:35 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Gf tk td,3/9/2021 11:40,Russell Creek,,Hemisphere,,Td depth March 9 gf tk density on 10th. Cannot find density data. For plot near gcp5,,3,yes,FIX,,3/9/2021 16:23,,Cardinal 10 m,W,10,,Depth,,,,,239,3/18/2021 16:23,,,,,,,,,,,,,,,,
55818645,2021-03-19 11:53:26 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac rw eh,3/9/2021 16:24,Cruickshank,,,,Camera stakes 1-5,,CRU-CAM1,no,,,3/9/2021 16:47,,,,,,Depth,,,,,280,3/19/2021 11:48,,,,,,,,,,"Cam1 stake 1

Memory card is r18",https://drive.google.com/uc?id=1QJd-gszaPnsF9T0SFszmhdKwUsvE0I1Y,,,,,
55818645,2021-03-19 11:53:26 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac rw eh,3/9/2021 16:24,Cruickshank,,,,Camera stakes 1-5,,CRU-CAM1,no,,,3/10/2021 16:48,,,,,,Depth,,,,,279,3/19/2021 11:48,,,,,,,,,Excellent,Cam 1 stake 2,,,,,,
55818645,2021-03-19 11:53:26 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac rw eh,3/9/2021 16:24,Cruickshank,,,,Camera stakes 1-5,,CRU-CAM1,no,,,3/10/2021 16:49,,,,,,Depth,,,,,285,3/19/2021 11:49,,,,,,,,,Excellent,Cam 1 stake 3 ,,,,,,
55818645,2021-03-19 11:53:26 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac rw eh,3/9/2021 16:24,Cruickshank,,,,Camera stakes 1-5,,CRU-CAM1,no,,,3/10/2021 16:49,,,,,,Depth,,,,,115,3/19/2021 11:49,,,,,,,,,,Cam 1 stake 4,,,,,,
55818645,2021-03-19 11:53:26 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac rw eh,3/9/2021 16:24,Cruickshank,,,,Camera stakes 1-5,,CRU-CAM1,no,,,3/10/2021 16:50,,,,,,Depth,,,,,330,3/19/2021 11:50,,,,,,,,,Excellent,Cam 1 stake 5,,,,,,
55818849,2021-03-19 11:58:56 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac em rw ,3/11/2021 11:53,Cruickshank,,Septentrio,,Cam 2 stakes 1-5. Cam # M12 memory card # R17,,CRU-CAM2-NG,yes,FIX,200,3/11/2021 11:55,,,,,,Depth,,,,,355,3/19/2021 11:55,,,,,,,,,Excellent,Cam 2 stake 1 ,,,,,,
55818849,2021-03-19 11:58:56 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac em rw ,3/11/2021 11:53,Cruickshank,,Septentrio,,Cam 2 stakes 1-5. Cam # M12 memory card # R17,,CRU-CAM2-NG,yes,FIX,200,3/11/2021 11:56,,,,,,Depth,,,,,340,3/19/2021 11:56,,,,,,,,,Excellent,Cam 2 stake 2,https://drive.google.com/uc?id=1qGN_wAjVyfGqr1I0BEGY2ud_IEUsJya2,,,,,
55818849,2021-03-19 11:58:56 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac em rw ,3/11/2021 11:53,Cruickshank,,Septentrio,,Cam 2 stakes 1-5. Cam # M12 memory card # R17,,CRU-CAM2-NG,yes,FIX,200,3/11/2021 11:57,,,,,,Depth,,,,,360,3/19/2021 11:57,,,,,,,,,Excellent,Stake 3,,,,,,
55818849,2021-03-19 11:58:56 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac em rw ,3/11/2021 11:53,Cruickshank,,Septentrio,,Cam 2 stakes 1-5. Cam # M12 memory card # R17,,CRU-CAM2-NG,yes,FIX,200,3/11/2021 11:57,,,,,,Depth,,,,,325,3/19/2021 11:57,,,,,,,,,Excellent,Stake 4,,,,,,
55818849,2021-03-19 11:58:56 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac em rw ,3/11/2021 11:53,Cruickshank,,Septentrio,,Cam 2 stakes 1-5. Cam # M12 memory card # R17,,CRU-CAM2-NG,yes,FIX,200,3/11/2021 11:57,,,,,,Depth,,,,,370,3/19/2021 11:58,,,,,,,,,Excellent,Stake 5,,,,,,
55819204,2021-03-19 12:05:00 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/11/2021 16:00,Cruickshank,,Septentrio,,"Cam 3 stakes in old growth stand. Poor satellite vis. Had trouble getting fix. Stake 1 gnss down at 4:09, stake two down at 4:11, stake 3 had fix, stake 4 down at 4:22. ",,CRU-CAM3-OG,yes,FLOAT,200,3/11/2021 16:02,,,,,,Depth,,,,,289,3/19/2021 12:02,,,,,,,,,Excellent,Stake 1,https://drive.google.com/uc?id=1eCyI38a0PZQfria7A-RDTeUGsaiQus1m,,,,,
55819204,2021-03-19 12:05:00 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/11/2021 16:00,Cruickshank,,Septentrio,,"Cam 3 stakes in old growth stand. Poor satellite vis. Had trouble getting fix. Stake 1 gnss down at 4:09, stake two down at 4:11, stake 3 had fix, stake 4 down at 4:22. ",,CRU-CAM3-OG,yes,FLOAT,200,3/11/2021 12:03,,,,,,Depth,,,,,271,3/19/2021 12:03,,,,,,,,,Excellent,Stake 2,,,,,,
55819204,2021-03-19 12:05:00 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/11/2021 16:00,Cruickshank,,Septentrio,,"Cam 3 stakes in old growth stand. Poor satellite vis. Had trouble getting fix. Stake 1 gnss down at 4:09, stake two down at 4:11, stake 3 had fix, stake 4 down at 4:22. ",,CRU-CAM3-OG,yes,FLOAT,200,3/11/2021 16:03,,,,,,Depth,,,,,269,3/19/2021 12:04,,,,,,,,,Excellent,Stake 3,,,,,,
55819204,2021-03-19 12:05:00 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/11/2021 16:00,Cruickshank,,Septentrio,,"Cam 3 stakes in old growth stand. Poor satellite vis. Had trouble getting fix. Stake 1 gnss down at 4:09, stake two down at 4:11, stake 3 had fix, stake 4 down at 4:22. ",,CRU-CAM3-OG,yes,FLOAT,200,3/11/2021 12:04,,,,,,Depth,,,,,284,3/19/2021 12:04,,,,,,,,,,Stake 4,,,,,,
55819204,2021-03-19 12:05:00 -07:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/11/2021 16:00,Cruickshank,,Septentrio,,"Cam 3 stakes in old growth stand. Poor satellite vis. Had trouble getting fix. Stake 1 gnss down at 4:09, stake two down at 4:11, stake 3 had fix, stake 4 down at 4:22. ",,CRU-CAM3-OG,yes,FLOAT,200,3/11/2021 16:11,,,,,,Depth,,,,,293,3/19/2021 12:04,,,,,,,,,,Stake 5,,,,,,
55882791,2021-03-18 15:41:47 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 14:40,Russell Creek,,,,Camera r10,,R10 first on ridge,,,,,,Custom,,Other,,Density,yes,,no,,179,3/10/2021 14:41,142,0,,690,690,100,49.797,0.351,Good,First closest to camera,,,,,,
55882791,2021-03-18 15:41:47 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 14:40,Russell Creek,,,,Camera r10,,R10 first on ridge,,,,3/10/2021 14:43,,Custom,,Other,,Density,yes,,no,,170,3/10/2021 14:44,75,3,,550,550,100,39.693,0.551,Good,Camera second near two tallest tubes,https://drive.google.com/uc?id=1w-5rw8iOewykUmQM4Fq-hsCHoN-NMcTQ,,,,,
55882791,2021-03-18 15:41:47 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 14:40,Russell Creek,,,,Camera r10,,R10 first on ridge,,,,3/10/2021 14:49,,Custom,,Other,,Density,yes,,no,,157,3/10/2021 14:49,128,4,,530,530,100,38.25,0.308,Good,"Camera number 3, the previous one was denser because it was a treebomb ",,,,,,
55882789,2021-03-18 15:41:23 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 15:07,Russell Creek,,,,Second camera on ridge,,R11 second of ridge,,,,3/10/2021 15:08,,Custom,,Other,,Density,yes,,no,,174,3/10/2021 15:09,99,5,,500,500,100,36.085,0.384,Good,R11 second on ridge,,,,,,
55882789,2021-03-18 15:41:23 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 15:07,Russell Creek,,,,Second camera on ridge,,R11 second of ridge,,,,3/10/2021 15:15,,Custom,,Other,,Density,yes,,no,,167,3/10/2021 15:15,103,0,,540,540,100,38.972,0.378,Good,R11 second on ridge besides centre tube,,,,,,
55882789,2021-03-18 15:41:23 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,TD tk ,3/10/2021 15:07,Russell Creek,,,,Second camera on ridge,,R11 second of ridge,,,,3/10/2021 15:17,,Custom,,Other,,Density,yes,,no,,171,3/10/2021 15:17,132,7,,560,560,100,40.415,0.323,Good,"R11 second on ridge, on camera right side",https://drive.google.com/uc?id=16i7H6PmgLhmVHDwbeh0stlgSRyskcNNH,,,,,
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 14:59,"lat=50.314411, long=-126.362823, alt=1047.103725, hAccuracy=5.000000, vAccuracy=8.000000, timestamp=2021-04-05T21:59:45Z",Cardinal 10 m,N,10,,Density,no,2750,no,,297,4/5/2021 15:01,245,0.1,4040,,1290,100,93.099,0.38,Good,Hollow,https://drive.google.com/uc?id=1UfmUtJf0XUQSdezNqT5HWwGABgNAfDTU,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:04,,Cardinal 10 m,N,7.5,,Depth,,,,,303,4/5/2021 15:05,,,,,,,,,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:05,,Cardinal 10 m,N,5,,Depth,,,,,220,4/5/2021 15:05,,,,,,,,,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:05,,Cardinal 10 m,N,2.5,,Depth,,,,,225,4/5/2021 15:06,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:06,,Cardinal 10 m,Centre,,,Density,no,2750,no,,259,4/5/2021 15:06,227,0,3860,,1110,100,80.108,0.353,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:09,,Cardinal 10 m,S,10,,Density,no,2750,,,271,4/5/2021 15:10,224,4,3810,,1060,100,76.5,0.348,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:13,,Cardinal 10 m,S,2.5,,Depth,,,,,266,4/5/2021 15:13,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:13,,Cardinal 10 m,S,5,,Depth,,,,,276,4/5/2021 15:14,,,,,,,,,Good,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:14,,Cardinal 10 m,S,7.5,,Depth,,,,,268,4/5/2021 15:15,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:15,,Cardinal 10 m,E,10,,Density,no,2750,no,,266,4/5/2021 15:15,240,3,3860,,1110,100,80.108,0.338,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:17,,Cardinal 10 m,W,2.5,,Depth,,,,,282,4/5/2021 15:18,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:18,,Cardinal 10 m,W,5,,Depth,,,,,291,4/5/2021 15:19,,,,,,,,,Good,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:19,,Cardinal 10 m,W,7.5,,Depth,,,,,266,4/5/2021 15:19,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,,,Cardinal 10 m,W,10,,Density,no,2750,no,,231,4/5/2021 15:19,202,3,3640,,890,100,64.231,0.323,Excellent,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:21,,Cardinal 10 m,E,2.5,,Depth,,,,,150,4/5/2021 15:24,,,,,,,,,Good,Stump,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:24,,Cardinal 10 m,E,5,,Depth,,,,,,,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:24,,Cardinal 10 m,E,5,,Depth,,,,,282,4/5/2021 15:25,,,,,,,,,,,,,,,,4/5/2021 15:26
56311272,2021-04-05 19:00:20 -07:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,Gf tk,4/5/2021 15:08,Russell Creek,,Hemisphere,,Not yet surveyed. May need to get coords from Trevor’s flight and post process imagery,,30,no,FIX,,4/5/2021 15:25,,Cardinal 10 m,E,7.5,,Depth,,,,,279,4/5/2021 15:25,,,,,,,,,Excellent,,,,,,,4/5/2021 15:26
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,4/5/2021 11:15,,Cardinal 10 m,S,10,,Density,no,3840,yes,1a,145,4/5/2021 11:17,140,,4410,,570,100,41.137,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,10,,Density,no,3840,yes,1b,210,4/5/2021 11:23,75,,4230,,390,100,28.146,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,Centre,,,Depth,,,,,415,4/5/2021 11:22,,,,,,,,,,,https://drive.google.com/uc?id=1QBsjc1uGKz9iyiV_YZBWjCyq3i5e2nPL,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,2.5,,Depth,,,,,392,4/5/2021 11:24,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,5,,Depth,,,,,360,4/5/2021 11:24,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,7.5,,Depth,,,,,371,4/5/2021 11:25,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,10,,Density,no,3840,yes,1c,,,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,N,2.5,,Depth,,,,,433,4/5/2021 11:27,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,N,5,,Depth,,,,,440,4/5/2021 11:28,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,N,7.5,,Depth,,,,,422,4/5/2021 11:29,,,,,,,,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,,,Density,no,3840,yes,1c,270,4/5/2021 11:27,75,,4440,,600,100,43.302,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,10,,Density,no,3840,yes,1d,315,4/5/2021 11:29,70,,4220,,380,100,27.425,,,,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,N,10,,Depth,,,,,270,4/5/2021 11:31,,,,,,,,,,In massive treewell feature,,,,,,
56433727,2021-04-08 17:33:10 -07:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,Ab WM bf,4/5/2021 11:32,Englishman,,Other,,,,E1a,no,,,,,Cardinal 10 m,S,10,,Density,no,4200,yes,1e,335,4/5/2021 11:37,25,,4110,,-90,100,-6.495,,,Don’t use this value mix up with tare,,,,,,
